UTP11L	0	chr1	+	38478414	38490496	38478537,38482092,38483442,38484249,38484824,38485055,38488481,	38482031,38483340,38484136,38484731,38484925,38488371,38489217,
MYCBP	0	chr1	-	39328636	39339777	39330386,39332681,39333282,39338762,	39332552,39333234,39338690,39338963,
RP5-864K19.6	0	chr1	-	39330201	39347274	39330386,39332681,39333282,39338762,	39332552,39333234,39338690,39347104,
RHBDL2	1	chr1	-	39351479	39407456	39352355,39353696,39358896,39361741,39377106,39381382,39385009,	39353635,39358836,39361641,39376994,39381234,39384639,39407354,
AKIRIN1	1	chr1	+	39456895	39471731	39457272,39463983,39466778,39469090,	39463843,39466644,39469019,39469717,
NDUFS5	0	chr1	+	39491990	39500308	39492070,39494612,	39494395,39500064,
PABPC4	1	chr1	-	40026488	40042423	40026794,40027459,40027875,40028088,40029413,40030214,40030445,40031050,40033518,40034611,40035361,40035674,40037021,40038258,	40027357,40027745,40027995,40029286,40030095,40030358,40030778,40033423,40034474,40035267,40035535,40036906,40038065,40041431,
HEYL	1	chr1	-	40089825	40105617	40092852,40095980,40097251,40098387,	40095899,40097168,40098321,40105218,
NT5C1A	1	chr1	-	40124793	40137710	40125158,40126935,40129106,40131322,40131908,	40126751,40128984,40131193,40131741,40137576,
HPCAL4	1	chr1	-	40144320	40157157	40148405,40149824,40150283,40156842,	40149609,40150114,40156737,40156978,
PPIE	1	chr1	+	40204554	40219379	40204603,40205935,40207081,40207593,40208969,40209596,40211170,40214760,40218724,	40205837,40207038,40207567,40208888,40209496,40211047,40214575,40218582,40218959,
TRIT1	0	chr1	-	40306723	40349178	40307585,40309890,40310312,40312969,40313332,40313769,40315933,40318548,40319740,40323089,	40309773,40310203,40312892,40313220,40313658,40315791,40318403,40319642,40322949,40348990,
MYCL	1	chr1	-	40362899	40367554	40363642,	40366611,
MFSD2A	1	chr1	+	40420802	40435638	40421057,40422893,40424497,40431006,40431221,40431686,40432363,40432604,40432841,40433383,40433588,40434149,40434417,	40422759,40424373,40430883,40431143,40431529,40432273,40432483,40432758,40433300,40433476,40434006,40434241,40435177,
CAP1	1	chr1	+	40505905	40538321	40506455,40525130,40525842,40527484,40530042,40530231,40531992,40533389,40535546,40535954,40536184,40536651,	40525009,40525739,40527407,40529899,40530146,40531887,40533212,40535362,40535831,40536102,40536508,40537122,
PPT1	1	chr1	-	40538377	40563375	40539855,40542585,40544330,40546159,40555184,40557071,40557844,40558179,	40542514,40544232,40546069,40555082,40557001,40557717,40558070,40562787,
TMCO2	0	chr1	+	40713573	40717363	40713902,	40716955,
ZMPSTE24	0	chr1	+	40723779	40759856	40724066,40726657,40733544,40734207,40735799,40737707,40747199,40751701,40756669,	40726511,40733458,40734091,40735647,40737566,40747015,40751597,40756526,40758117,
COL9A2	1	chr1	-	40766159	40782966	40767053,40767561,40768481,40768857,40769348,40769511,40769644,40769771,40770063,40770201,40770519,40771440,40771859,40773171,40773428,40773917,40775663,40775836,40775989,40776439,40776818,40776958,40777219,40777387,40777784,40778151,40778281,40778456,40779939,40780059,40781336,	40767484,40768293,40768803,40769202,40769479,40769600,40769736,40769992,40770148,40770466,40771387,40771815,40773118,40773375,40773864,40775610,40775783,40775936,40776386,40776765,40776902,40777172,40777334,40777731,40778128,40778246,40778403,40779877,40780024,40781262,40782795,
ZFP69B	1	chr1	+	40915779	40929390	40915847,40916760,40919960,40922743,40923111,	40916328,40919875,40922617,40923016,40928093,
ZFP69	1	chr1	+	40942887	40962015	40943566,40945160,40947526,40954886,40955296,	40944708,40947435,40954760,40955201,40960593,
EXO5	0	chr1	+	40974413	40981708	40974549,40975297,40975462,	40975123,40975405,40980187,
ZNF684	0	chr1	+	40997233	41013841	40997459,40998853,41006384,41007382,	40998815,41006258,41007287,41012234,
RIMS3	1	chr1	-	41086351	41131329	41092401,41094621,41095044,41098853,41101729,41107628,41113514,	41094482,41094943,41098741,41101588,41107381,41113340,41131066,
NFYC	1	chr1	+	41157381	41237275	41157539,41204620,41213277,41215358,41218918,41223966,41228718,41232375,41235087,	41204508,41213206,41215245,41218823,41223793,41228560,41232268,41235028,41236381,
CTPS1	1	chr1	+	41445007	41478237	41445501,41449128,41450663,41453144,41454382,41456920,41457517,41461740,41463198,41466789,41467926,41468848,41471766,41473217,41474386,41474562,41475261,41475926,	41448950,41450493,41453044,41454266,41456837,41457437,41461589,41463066,41466701,41467832,41468786,41471723,41473121,41474331,41474466,41475117,41475833,41477330,
SLFNL1	0	chr1	-	41481269	41487387	41481900,41483049,41483828,41486450,	41482906,41483307,41485898,41487288,
FOXO6	1	chr1	+	41827594	41849262	41828016,	41847288,
EDN2	1	chr1	-	41944446	41950342	41945173,41946864,41948259,41949874,	41946766,41948137,41949718,41950209,
GUCA2B	0	chr1	+	42619092	42621495	42619211,42620537,	42620351,42621206,
GUCA2A	0	chr1	-	42628362	42630389	42628641,42629281,	42629074,42630309,
ZMYND12	0	chr1	-	42896000	42921938	42896529,42898959,42901056,42902214,42905696,42914309,42915730,	42898814,42900945,42902092,42905527,42914138,42915589,42921559,
PPCS	0	chr1	+	42922230	42926085	42922744,42923021,	42922918,42925274,
PPIH	1	chr1	+	43124096	43142429	43124183,43124579,43124922,43125237,43126575,43130626,43131738,43132258,43133111,	43124515,43124899,43125193,43126533,43130534,43131651,43132218,43133022,43142255,
YBX1	1	chr1	+	43148098	43168020	43148402,43149137,43159194,43161959,43162615,43162933,43166717,	43149074,43159161,43161870,43162313,43162851,43166452,43167652,
CLDN19	1	chr1	-	43200666	43205811	43201701,43203984,43204256,	43203900,43204092,43205512,
P3H1	0	chr1	-	43212046	43232694	43212523,43213083,43213469,43213988,43216007,43218040,43218335,43220661,43220888,43221308,43223593,43224654,43225061,43228146,	43212943,43213394,43213871,43215857,43217945,43218208,43220540,43220836,43221219,43223454,43224523,43224872,43227994,43232178,
C1orf50	0	chr1	+	43232940	43241418	43233061,43233295,43239320,43240539,	43233180,43239234,43240408,43240880,
SVBP	0	chr1	-	43272723	43282475	43273171,43282251,	43282102,43282425,
ERMAP	1	chr1	+	43282802	43310654	43282924,43291409,43296204,43296786,43300825,43301435,43302861,43304592,43305724,43305849,43305967,	43291294,43296115,43296439,43300709,43301403,43302829,43304572,43305704,43305823,43305941,43308188,
ZNF691	1	chr1	+	43312280	43318148	43312328,	43316621,
SLC2A1	1	chr1	-	43391046	43424844	43392912,43393479,43394704,43394985,43395451,43395706,43396537,43396877,43408992,	43393276,43394603,43394881,43395264,43395544,43396297,43396717,43408897,43424305,
FAM183A	1	chr1	+	43613623	43622067	43613755,43616491,43618602,	43616432,43618499,43621877,
EBNA1BP2	0	chr1	-	43629855	43637931	43630164,43630476,43632590,43632906,43634699,43636550,43637322,43637640,	43630314,43632497,43632831,43634610,43636427,43637150,43637557,43637724,
TMEM125	0	chr1	+	43735665	43739673	43735756,43736464,43738010,	43736352,43737855,43738249,
C1orf210	0	chr1	-	43747554	43751250	43748778,43749039,	43748923,43751115,
MPL	0	chr1	+	43803478	43818443	43803598,43803902,43804391,43805240,43805797,43806184,43812300,43812605,43814673,43815030,43817974,	43803770,43804213,43804942,43805635,43806058,43812116,43812463,43814514,43814934,43817887,43818189,
CDC20	1	chr1	+	43824626	43828874	43824677,43825067,43825309,43825492,43825768,43826060,43826264,43826632,43826916,43827983,	43824838,43825161,43825396,43825640,43825864,43826170,43826404,43826791,43827866,43828622,
ELOVL1	1	chr1	-	43829068	43833689	43829808,43830131,43830318,43830465,43830679,43831047,43831294,	43829995,43830213,43830409,43830599,43830857,43831235,43833586,
MED8	0	chr1	-	43849640	43855479	43850777,43851897,43852341,43852669,43853318,43854099,	43851649,43852260,43852529,43853174,43853981,43855430,
HYI	0	chr1	-	43916674	43919660	43916982,43917215,43917388,43917518,43917684,43917990,43919168,	43917081,43917319,43917469,43917606,43917876,43919057,43919266,
KDM4A	1	chr1	+	44115829	44171186	44115923,44118984,44121437,44126083,44128758,44131416,44132226,44132762,44133690,44134970,44137546,44149475,44154766,44156720,44157243,44157982,44159773,44160565,44163684,44169407,44169783,	44118808,44121262,44125969,44128565,44131367,44132123,44132625,44133443,44134771,44137176,44149355,44154585,44156516,44157167,44157927,44159665,44160380,44163514,44169288,44169691,44169901,
ARTN	1	chr1	+	44398992	44402911	44399557,44399932,44401388,44401903,	44399784,44401262,44401741,44401974,
DPH2	0	chr1	+	44435676	44439041	44435994,44436380,44436861,44437742,44438006,	44436268,44436638,44437059,44437830,44438087,
ATP6V0B	0	chr1	+	44440320	44443966	44440779,44441520,44441845,44442051,44442331,44442496,44442888,	44441472,44441762,44441974,44442262,44442445,44442698,44443653,
B4GALT2	1	chr1	+	44444874	44456842	44445183,44447145,44447596,44450727,44451072,44451293,	44446781,44447361,44450537,44450950,44451189,44455970,
CCDC24	0	chr1	+	44457280	44462200	44457418,44457676,44458059,44458311,44459636,44460834,44461342,44461528,	44457519,44457884,44458195,44459559,44460780,44461273,44461450,44461610,
SLC6A9	1	chr1	-	44462155	44497058	44463411,44463697,44466539,44466727,44466970,44467299,44468088,44468318,44468657,44474295,44475768,44476554,44490034,	44463527,44466439,44466628,44466836,44467062,44467985,44468184,44468525,44474025,44475637,44476398,44489920,44496978,
KLF17	1	chr1	+	44584522	44600812	44584660,44595868,44596428,	44595025,44596184,44598910,
KLF18	0	chr1	-	44603493	44607303	44603683,	44604336,
DMAP1	0	chr1	+	44679127	44686353	44679199,44679530,44680113,44680570,44684141,44684427,44684913,44685149,44685550,44685981,	44679421,44680022,44680375,44683983,44684260,44684728,44685078,44685478,44685689,44686231,
TMEM53	0	chr1	-	45118919	45140227	45120881,45125967,	45125846,45140003,
C1orf228	0	chr1	+	45140385	45191263	45140545,45153991,45155575,45162842,45163901,45166791,45169845,45189916,45190064,45190340,45190511,45190889,	45153868,45155348,45162774,45163735,45166595,45169761,45189794,45189992,45190211,45190434,45190808,45190963,
RPS8	0	chr1	+	45241109	45244451	45241272,45241812,45242446,45243461,45243801,	45241706,45242347,45243286,45243672,45244248,
BEST4	1	chr1	-	45249257	45253377	45250155,45250455,45250657,45250977,45251348,45251900,45252368,45253138,	45250301,45250577,45250780,45251271,45251746,45252135,45253044,45253226,
PLK3	1	chr1	+	45265897	45271662	45266345,45266619,45266824,45267423,45267604,45268527,45268825,45269063,45269363,45269696,45269918,45270173,45270451,45271051,	45266512,45266708,45267294,45267517,45268432,45268627,45268940,45269272,45269603,45269835,45270011,45270322,45270938,45271159,
BTBD19	1	chr1	+	45274154	45279801	45274578,45276098,45276279,45277770,45278736,45278941,45279171,	45275885,45276226,45277711,45278668,45278810,45279046,45279310,
PTCH2	1	chr1	-	45287605	45308735	45288341,45288840,45289057,45292059,45292440,45292754,45292981,45293386,45293863,45294086,45294303,45294746,45294984,45295205,45295433,45295702,45296715,45297469,45297716,45298013,45307711,	45288741,45288915,45291922,45292160,45292574,45292839,45293074,45293515,45293968,45294178,45294654,45294829,45295074,45295286,45295581,45296520,45297378,45297647,45297824,45307519,45308533,
HECTD3	1	chr1	-	45468212	45477001	45469248,45469412,45469608,45469806,45470049,45470478,45471555,45471788,45472467,45472687,45472943,45473267,45473993,45474373,45474898,45475154,45475355,45475793,45475965,45476378,	45469341,45469527,45469732,45469920,45470272,45471466,45471669,45472364,45472623,45472891,45473085,45473912,45474208,45474816,45475041,45475240,45475658,45475873,45476218,45476561,
UROD	0	chr1	+	45477819	45481247	45477957,45478691,45478887,45479026,45479463,45479742,45480248,45480508,45480678,	45478579,45478808,45478964,45479266,45479581,45480111,45480408,45480612,45481009,
MUTYH	0	chr1	-	45794914	45806060	45795109,45796229,45797006,45797228,45797521,45797758,45797982,45798160,45798359,45798506,45798631,45798842,45798996,45799266,45800183,	45796188,45796854,45797092,45797333,45797695,45797838,45798063,45798246,45798435,45798590,45798769,45798957,45799085,45800063,45805891,
TOE1	0	chr1	+	45805342	45809647	45805976,45806887,45807015,45807241,45807779,45808315,45808674,	45806745,45806975,45807145,45807621,45808056,45808515,45808754,
CCDC163P	0	chr1	-	45960581	45965646	45960838,45962295,45963055,45965115,	45962228,45962971,45965017,45965204,
MMACHC	0	chr1	+	45965725	45979054	45966085,45973222,45974036,	45973028,45973884,45974468,
PRDX1	1	chr1	-	45976708	45987610	45977086,45980309,45980667,45981479,45984726,	45980179,45980545,45981326,45984610,45987281,
AKR1A1	1	chr1	+	46016215	46035721	46016827,46018235,46027550,46032360,46032692,46033849,46034356,46034671,46034901,	46018108,46027461,46032241,46032541,46033654,46034157,46034599,46034815,46035563,
NASP	0	chr1	+	46049732	46084566	46049877,46056942,46068037,46070688,46072263,46074009,46078920,46079853,46080038,46080873,46081143,46082065,46082375,46083263,	46056895,46067927,46070608,46072154,46072993,46078841,46079768,46079965,46080685,46080977,46082009,46082298,46083135,46083733,
CCDC17	0	chr1	-	46085783	46089729	46086105,46086505,46086785,46087156,46087407,46087667,46088020,46088339,46088506,46088789,46089111,46089324,	46086395,46086575,46086953,46087310,46087549,46087913,46088221,46088423,46088627,46088889,46089229,46089408,
TMEM69	0	chr1	+	46152886	46160115	46153947,46156782,	46156646,46158876,
IPP	1	chr1	-	46164383	46216321	46165862,46180138,46182689,46185012,46193470,46195441,46207004,46212133,	46179918,46182567,46184875,46193303,46195286,46206573,46211792,46216269,
TSPAN1	1	chr1	+	46640759	46651630	46641081,46646330,46646836,46650069,46650340,46650555,46650787,46650980,	46646198,46646772,46649863,46650266,46650457,46650632,46650897,46651158,
RP11-322N21.2	0	chr1	-	46641158	46642150	46641301,	46641900,
LURAP1	1	chr1	+	46669006	46686933	46669296,	46685371,
RAD54L	1	chr1	+	46713367	46744145	46713418,46714080,46714270,46715791,46724418,46725771,46726283,46726687,46727057,46733281,46736457,46738212,46738474,46739137,46739419,46739888,46740389,46743652,	46714016,46714184,46715672,46724358,46725636,46726214,46726399,46726933,46733131,46736331,46738138,46738344,46739027,46739296,46739810,46740210,46743489,46743744,
LRRC41	0	chr1	-	46743134	46769280	46744756,46744929,46745286,46745962,46746232,46747057,46752171,46763305,46764042,	46744854,46745164,46745864,46746068,46746797,46751034,46763235,46763956,46768796,
UQCRH	0	chr1	+	46769303	46782448	46769492,46774799,46775988,	46774773,46775827,46782224,
NSUN4	1	chr1	+	46805849	46827863	46806591,46810816,46812747,46818700,46826500,	46810473,46812593,46818540,46826376,46827242,
FAAH	1	chr1	+	46859937	46879517	46860215,46867876,46870820,46871177,46871466,46871750,46872040,46874256,46874870,46876169,46876526,46877323,46877923,46878892,	46867763,46870686,46871044,46871260,46871710,46871916,46874131,46874773,46876070,46876486,46877284,46877815,46878747,46879119,
DMBX1	1	chr1	+	46972669	46979898	46972836,46976326,46976955,	46976148,46976607,46977715,
KNCN	0	chr1	-	47013100	47016887	47013481,47014939,	47014865,47016737,
MOB3C	1	chr1	-	47073387	47082563	47075356,47075876,47079043,	47075674,47078576,47082383,
ATPAF1	0	chr1	-	47098409	47134126	47101642,47108973,47110928,47118300,47119539,47123861,47124409,47131036,	47108866,47110833,47118253,47119489,47123799,47124359,47130928,47133729,
TEX38	0	chr1	+	47137500	47139266	47137643,	47138545,
EFCAB14	0	chr1	-	47140831	47184736	47144308,47149097,47150274,47152542,47154216,47155363,47157609,47162321,47173723,47182115,	47148972,47150163,47152456,47154025,47155259,47157499,47162223,47173578,47181967,47183575,
CYP4B1	1	chr1	+	47264718	47285085	47264933,47276621,47276856,47278295,47279278,47279735,47279987,47280936,47282853,47283701,47283885,	47276480,47276812,47278168,47279154,47279584,47279881,47280746,47282720,47283637,47283803,47284303,
CYP4A11	1	chr1	-	47394849	47407137	47395982,47398509,47398719,47399751,47400038,47400231,47400826,47401319,47402463,47403018,47403809,	47398433,47398655,47399618,47399848,47400125,47400672,47401195,47402336,47402974,47403668,47406911,
CYP4X1	1	chr1	+	47489240	47516423	47489666,47495803,47497152,47499040,47501605,47501843,47504438,47505204,47512272,47514301,47515176,	47495662,47497108,47498913,47501478,47501689,47504332,47505014,47512139,47514237,47515094,47515672,
CYP4A22	1	chr1	+	47603127	47615413	47603352,47606593,47607287,47607907,47609065,47609588,47610135,47610412,47610642,47611602,47611825,	47606452,47607243,47607780,47608941,47609434,47610029,47610222,47610509,47611538,47611749,47614274,
PDZK1IP1	0	chr1	-	47649265	47655727	47649715,47650769,47653099,	47650674,47652991,47655538,
TAL1	1	chr1	-	47681962	47697387	47685846,47689770,47691561,47695023,	47689676,47691115,47694868,47697329,
